Metric,Mean,Median,Standard Deviation
closeness,1.8584228756402286,1.8510431874938202,0.06796105380908275
clustering,0.5502213565563574,0.5461488789238507,0.011788508863469757
degree,64.28804669828195,63.905882021628045,1.2436778716458652
