Node,Metric,Mean,Median,Standard Deviation
1,closeness,0.1906154789424095,0.2636296209541462,0.1927964575341834
1,clustering,0.0011693329289075294,0.004484128723640457,0.024422727784046305
1,degree,1.7439994893939001,1.6185524887068539,2.0277412269436725
2,closeness,0.18903090414135182,0.18030343748784738,0.19775331393976198
2,clustering,0.007536725851225556,0.009088274573866961,0.0197202427711992
2,degree,0.05312679894568362,0.44772816514041835,1.6151878407321174
3,closeness,0.15299750763431796,0.2003513302290103,0.0972602527988122
3,clustering,0.007891017178422777,0.011993645310495293,0.010071692903488999
3,degree,0.18412516843532956,0.19466170428285068,0.421142122282274
4,closeness,0.18744799604191664,0.2655019357064634,0.14375987403013119
4,clustering,0.012513037025060236,0.024936514561450074,0.0208935967039865
4,degree,0.9421142143797567,0.9721405042022724,2.3842536816073685
5,closeness,0.1386068015164723,0.06475294590043035,0.1112938990735852
5,clustering,0.020450118674067208,0.016497629249517143,0.0116658895812102
5,degree,2.3750410458618205,1.22898790325128,0.8728730528677634
6,closeness,0.16000739055358637,0.14927486891035802,0.0988212474321802
6,clustering,0.017481543788777754,0.01647513924392796,0.014988265267667198
6,degree,1.812895399445729,0.7865837455748732,1.4114395190915037
7,closeness,0.15859364902146167,0.236199671978923,0.1285448292972138
7,clustering,0.002397322040796901,0.009571744489804246,0.020165665404281198
7,degree,0.7722947924989683,0.5056882894331522,1.6438702799588458
8,closeness,0.174009979710821,0.25950909993228555,0.1101810829053079
8,clustering,0.00902013888765918,0.020832990018650355,0.018721628288026402
8,degree,0.35162798165001163,0.273636389341803,2.1018763351070913
9,closeness,0.16347815956319423,0.20005023937449962,0.11840234256126
9,clustering,0.017033887943457282,0.028291662242880378,0.016207270639302898
9,degree,1.6138757016301923,2.592302174248424,1.1645643048193643
10,closeness,0.20641906663518772,0.2501825522178003,0.1751250884572924
10,clustering,0.01791200764974865,0.027654704469723623,0.021130373529468297
10,degree,1.5597814758586281,2.4450847039666357,1.548671430857864
11,closeness,0.14411568232463412,0.22135887636233376,0.15623671200279932
11,clustering,0.003382736949878562,0.017294031390147513,0.023232673402049
11,degree,0.5603480457527468,0.6227735706693807,2.0901747635110497
12,closeness,0.22884020030781094,0.2904939776544664,0.171705698633406
12,clustering,0.011046965583995982,0.02488121129435228,0.019522153173208198
12,degree,0.4185413856190081,1.459548635939214,1.36055985503391
13,closeness,0.1614715754462419,0.2003431297533933,0.1538005231551432
13,clustering,0.003145709542921371,0.007359532478880881,0.018478784295517303
13,degree,0.6952969617100848,0.8248418290327066,1.2409165406090852
14,closeness,0.21033588303194772,0.2911419285905057,0.1621785004539018
14,clustering,0.009162185600372075,0.01892574543335357,0.020701629366605502
14,degree,0.2054777618822783,1.160322906090414,1.6162866324628529
15,closeness,0.08105725420486776,0.11962403755616835,0.1272421011435152
15,clustering,0.00018337354404851514,0.013454576041795452,0.0248092044296075
15,degree,0.9035951985289046,0.009908877567710306,2.8063975154480536
16,closeness,0.08037955122884166,0.10221984286036911,0.1536925710125815
16,clustering,0.0016379558748937928,0.013552222456297391,0.026625807773928298
16,degree,1.2093468940604168,0.8486664050930983,2.9621156628599183
17,closeness,0.14523449225527596,0.10195055147062981,0.2125043642328165
17,clustering,0.0037601368027995186,0.017092663791173246,0.021461739433594404
17,degree,0.25382818039859956,0.8125748002493367,1.7803741595173492
18,closeness,0.18896810464209657,0.20433344807564602,0.1616962489057748
18,clustering,0.01096631151654548,0.020016757891045955,0.019814289912100002
18,degree,0.8324645700845394,1.2621627820848715,1.714898509429466
19,closeness,0.2339768791421526,0.22972148291754624,0.1970070735605269
19,clustering,0.012349427447611472,0.01258674140206184,0.016634806236806
19,degree,0.5697305575023677,0.17701104766964448,0.5929289551865746
20,closeness,0.26643380348843015,0.24012625703683987,0.16178784264783191
20,clustering,0.020280645216658955,0.013612910303838266,0.010875982219454502
20,degree,1.8394471582334049,1.74033288787669,0.7485001087651164
21,closeness,0.0649604137987656,0.038419999270906,0.061887115592968396
21,clustering,0.004729656131418514,0.005831515991904235,0.0080737942720164
21,degree,0.22475599001425905,0.7263641791375193,0.9432497191738727
22,closeness,0.04635303698372839,0.02121784490748535,0.06744790499889299
22,clustering,0.0013879707753443604,0.0038029838930572213,0.0087486029165393
22,degree,0.958936418632689,0.962725233879425,0.09406481914866749
23,closeness,0.18340020866282392,0.21853296457539395,0.08393168025696371
23,clustering,0.014410359543441942,0.021543329215626184,0.0075729968946653
23,degree,1.337593839286214,1.1064547759442007,0.0337024747647956
24,closeness,0.1841703388376188,0.22116090780697917,0.0661106567523181
24,clustering,0.013357303529674125,0.0148713967492351,0.009214524945747302
24,degree,1.0568430802348558,0.9976972073778683,1.3673790478805652
25,closeness,0.013259278542459452,0.020706575721464837,0.0101202463989595
25,clustering,0.0028637674437042016,0.008506522010150785,0.008407418048436
25,degree,0.19467100159998552,0.03326834876421003,0.008567178689678379
26,closeness,0.08902896830319884,0.08382115919299649,0.0699591986498774
26,clustering,0.0042084765750290964,0.005921548582958014,0.0094769317995007
26,degree,0.42111924067744155,0.2508191032033267,0.38049898635501167
27,closeness,0.24952577220779215,0.15713618120649553,0.2179775345909933
27,clustering,0.0270343812346987,0.021742694847817434,0.0243076613497642
27,degree,2.783275272835354,1.8466503603958628,3.030171600839272
28,closeness,0.23461740832588296,0.14353714207276047,0.155466532617325
28,clustering,0.028502625425045003,0.023435059075998854,0.0163115544256137
28,degree,3.3744262408974777,2.9407392932901786,1.7611177122408732
29,closeness,0.08048451825009328,0.16028782747634063,0.1356298703785331
29,clustering,0.0003367796660111999,0.01471517588311988,0.0276503741991758
29,degree,0.889715825809958,0.6744773778369932,3.228953399251771
30,closeness,0.09310513366204698,0.17804774187343164,0.14114410333853772
30,clustering,0.0036743669921246447,0.008105970548333952,0.025873661650991298
30,degree,1.5631592709361826,0.612868360125475,2.860930918062875
31,closeness,0.09932160336125917,0.14635599663451138,0.117300887529561
31,clustering,0.0013715423434652596,0.008939941571172616,0.0170046320416338
31,degree,0.5129398101282305,0.11722758621006335,1.0234056437027108
32,closeness,0.11354410177208951,0.1559343652152303,0.0923927276994154
32,clustering,0.0067174442389061895,0.013669422290611966,0.0130988777061277
32,degree,0.20341090277801754,0.7785394384162316,0.5072118352932407
33,closeness,0.2071881405797411,0.28803848688715483,0.1835398079254543
33,clustering,0.00514281292084906,0.014600562312382492,0.0216874786711667
33,degree,0.5929453931696855,0.21013835843916695,1.4906588174037785
34,closeness,0.25466703678466707,0.325657618528274,0.159811294304071
34,clustering,0.011173254062689875,0.015132884561620985,0.0148799705401532
34,degree,0.12238465481161143,0.10219018981611327,0.41119375735338903
35,closeness,0.10653819818009347,0.14330395239702565,0.1379353028885345
35,clustering,0.00623982471932405,0.0007172578381693384,0.0186688273730281
35,degree,2.221171783271629,2.059069724376883,1.5267391354906379
36,closeness,0.0504928701373204,0.08335283476683086,0.09190006116606639
36,clustering,0.0080445233484574,0.002628476293627613,0.0156568083961379
36,degree,2.3364729999411935,2.113879257768616,1.2491905807988106
37,closeness,0.05147411823109338,0.1018275488285072,0.14788307841002518
37,clustering,0.007579279968848773,0.004540520174414864,0.0313188378545599
37,degree,2.2102240502453867,0.5963148283196062,3.7723721392992826
38,closeness,0.04983728440680335,0.08318281779699044,0.1527355246789549
38,clustering,0.00660871751597758,0.0018621301332792939,0.0325655526335761
38,degree,2.0850783242845807,1.9580343143302485,4.098260432137936
39,closeness,0.12457603490208058,0.2168752086181236,0.1653069117642169
39,clustering,0.017531361746662144,0.040256944864775934,0.0373054534199551
39,degree,2.1339461196286678,5.014209854095249,4.635597075725286
40,closeness,0.1827412610132706,0.2503601196069021,0.1284866737556721
40,clustering,0.025345770161460557,0.04238353616035129,0.025944553902165497
40,degree,3.3499357131304848,5.189493920320096,2.570606081311209
41,closeness,0.09594139461266571,0.14025510571796884,0.16805408037950542
41,clustering,0.010276525608243103,0.023615486880171344,0.0369035627321832
41,degree,0.5842029654220013,1.6670801721997321,4.823682392013872
42,closeness,0.004131188503409211,0.007312051462529334,0.1024973648076744
42,clustering,0.006991671299515723,0.004461855652176605,0.022296774649391803
42,degree,1.979059129041154,0.7664485348892924,2.306111263482495
43,closeness,0.04244282210835082,0.02536705078593715,0.0228685266282304
43,clustering,0.009778609777017389,0.001258259985422061,0.011827439286504302
43,degree,2.187981015865873,1.3685528691749198,0.4550119807122468
44,closeness,0.002250964425213997,0.02873078656836614,0.037833586489728
44,clustering,0.010078751210424786,5.1026345389448835e-05,0.013373489213485301
44,degree,2.4662284576154434,1.8814149513071357,0.6794463699631839
45,closeness,0.027258919115174418,0.0739032265787507,0.0345290503170291
45,clustering,0.0025304219058758237,0.007464220145664391,0.012769009270498202
45,degree,1.043835440006049,0.003550821952813976,0.6429703631831041
46,closeness,0.06820970405945759,0.1053120348129184,0.051336641572726105
46,clustering,0.0006324887067437057,0.013852473099260076,0.011669194259316002
46,degree,0.5695899905098543,0.5492315259608915,0.3801422728572359
47,closeness,0.051656154480840266,0.011049170351839388,0.032441220458228504
47,clustering,0.00940676072537805,0.0012348207435498582,0.0207447382106435
47,degree,1.8390465809267766,0.7229806117066744,2.1306406481485234
48,closeness,0.05081070986837877,0.021437117074365464,0.037939265493943504
48,clustering,0.010724513299982363,0.003669335893254022,0.0200802307929802
48,degree,2.0578222956886663,1.525605608744442,2.059808158353562
49,closeness,0.0048988830585685594,0.044513761682834385,0.04018651279888359
