Node,Graph,Closeness,Clustering,Degree
79,3,1.8656345666782956,0.5362516535013495,62.49094129725639
79,4,2.211132227722312,0.5151389244546798,61.0347341220694
80,1,1.9589531592641072,0.5417373857073108,64.07110433504027
80,2,1.6080678747434256,0.6152164242373293,72.9325823911189
80,3,1.9154561984101093,0.5301343877394614,61.804477440192066
80,4,2.1968507631146936,0.5280782952435508,63.29733603037683
81,1,1.9433392858792442,0.538120888601615,63.777315958216974
81,2,1.6512561479384438,0.6034774757033539,71.05191557407213
81,3,1.905288069125193,0.5274069459304778,61.00291196148737
81,4,2.2148501680112327,0.5315033074706756,64.16403658409813
82,1,1.8618955976211102,0.5632248599268945,67.83870244926447
82,2,1.6286200279649106,0.6127798942721595,72.61401599558985
82,3,1.9004960130383468,0.5593896415103854,67.06477661517167
82,4,2.263490694947119,0.54466910429183,66.65363100842559
83,1,2.180477691328129,0.497929628983349,57.43057932640143
83,2,1.6167273863432374,0.6086031376624759,71.6595628011652
83,3,1.8833651925206,0.5299187675286013,61.14232034510491
83,4,1.946181422782801,0.5353049433101421,63.84782535109348
84,1,1.829620870277329,0.5397543517317148,63.20212275472577
84,2,1.6269162875542165,0.6078846829643465,71.67481060252288
84,3,1.8350257950687046,0.5394284342649237,62.71901995580015
84,4,1.8887079841311658,0.5440337919487921,65.07871056825238
85,1,1.7869351039549792,0.5492969957539038,64.72966896181673
85,2,1.5791670611283937,0.6245242244762685,74.6102929703077
85,3,1.9018497748224832,0.527323539925713,60.704396702023345
85,4,2.0060024729920127,0.5301806874625166,63.166431652439044
86,1,2.0812513303635463,0.5205254296482098,61.34557731084014
86,2,1.6012677333769267,0.6133860608466434,72.59760127599688
86,3,1.9398620387592207,0.5194159119835741,59.66456432356095
86,4,2.1226854948291747,0.5284740988174246,63.28266063807901
87,1,2.3236247764975686,0.4851883315033472,55.91104186498235
87,2,1.6563355250998735,0.5961991969115507,69.44494296804999
87,3,1.9867467591116692,0.5131252485660113,58.81398180622649
87,4,2.0730248061447942,0.5196646843133307,61.56024227905635
88,1,1.9022138444158698,0.5295512007972957,61.42607206472541
88,2,1.6143646532057483,0.6077710886636821,71.42785007484821
88,3,1.9556505676029048,0.517260749194975,59.31001985893313
88,4,2.102796456761648,0.5156549824521063,60.95880568273563
89,1,2.313756447532434,0.48306781378469904,55.31124448293926
89,2,1.7459633088169517,0.5758815834364382,66.15706287129785
89,3,2.108264411442449,0.5072614618104476,58.70577569831598
89,4,2.504719411645933,0.46459122201896164,53.40854524914879
90,1,2.33457613732948,0.4822026602459366,55.43932145780978
90,2,1.8249636265186628,0.5583526356615265,63.43229235640957
90,3,2.131614361215304,0.5000250984197622,57.20677621357903
90,4,2.503400285115127,0.46607203046406137,53.55996940000218
91,1,2.0485596656510614,0.5088073005177659,58.473863978861615
91,2,1.6435917122823833,0.6000640792106899,70.00861182492764
91,3,2.028013128523923,0.5184856007928315,60.25252604612635
91,4,2.3605039347651777,0.48236299577864716,56.20970552274388
92,1,2.0562167940568687,0.5111335035583686,59.166316925072294
92,2,1.6268321736895648,0.6048185508352597,70.7294258076781
92,3,1.8158688251245292,0.5432426922956645,63.35037362677709
92,4,2.3234173025711624,0.47554685025405347,54.691725239697114
93,1,2.24762876331251,0.5123662781079837,60.41402109874559
93,2,1.7489480378781306,0.5745045132943045,65.91138956993919
93,3,1.9464769376719044,0.5363553806147578,63.233674130244744
93,4,2.420034227053321,0.48191999040118855,56.49157592119599
94,1,2.2515109452414723,0.5133703062456613,60.608256034573486
94,2,1.9242538266541627,0.5383982802778083,60.23733912105168
94,3,1.9371986606704779,0.5348007467534467,62.819230162881894
94,4,2.411073734081203,0.48122740299176786,56.248450671987015
95,1,2.2053730621401817,0.5028778142535515,58.68412243460176
95,2,1.684863166952428,0.590752773292504,68.42698344395824
95,3,2.02676543353926,0.5114878175991209,58.91147787593071
95,4,2.2618816902819465,0.47796570287948575,54.552817345390146
96,1,2.2991969789743107,0.49456833049847104,57.85886181328713
96,2,1.5567577768117664,0.623257786448864,74.09488095474762
96,3,1.9718514237040226,0.5194205193387054,60.075925108502695
96,4,2.144771963334564,0.49230172980976006,56.62641138185282
97,1,2.2312340754612423,0.5058731105993113,59.661517643255316
97,2,1.604767053305084,0.6137484537176002,72.77736186281554
97,3,1.9813366469055635,0.5183204069936798,59.91869594043536
97,4,2.218144658131569,0.49045116277536815,57.223958525138784
98,1,2.2046687076441396,0.5164239834564484,61.01897107028196
98,2,1.6050789391203482,0.6156800194645539,73.09014500497072
98,3,1.9817740332380729,0.5225676526595965,60.90699793330871
98,4,2.252935939416795,0.49396699578678005,58.08240071408626
99,1,2.2794576233891966,0.4925498071495958,57.226710256879954
99,2,1.5301673229577988,0.6324976088351861,75.75477069988376
99,3,2.1297777748866964,0.49942589009970806,57.22387639305107
99,4,2.286192079992905,0.48281236621897866,56.01020826500186
100,1,2.2472699664895153,0.4966189587810387,57.81884634364668
100,2,1.6302639330122604,0.6073018031432587,71.52021971341246
100,3,2.0767242865649203,0.5096429311935445,58.967304310572885
100,4,2.236123269471695,0.4915529607465948,57.50478213457338
101,1,2.032911536528356,0.5234114762994219,61.264522871077034
101,2,1.7962143350430488,0.5664478562377973,64.1199250380784
101,3,1.9583286065293133,0.5297226798697734,62.01815711155212
101,4,2.053187573238114,0.5023588170204224,58.12718530851508
102,1,2.1652199708161444,0.5228614045280576,61.923401912741696
102,2,1.9312777757527402,0.5371961702120545,59.880326426768235
102,3,1.883588278428005,0.5438795889618191,64.30324666664944
102,4,2.0783536661627964,0.49296789117560097,56.11567692386509
103,1,2.0535713383518286,0.5111922876114784,59.25298122364756
103,2,1.731057617126615,0.5803453962233451,66.57215987623199
103,3,1.9421135596028343,0.5244024271642658,60.64736010467634
103,4,2.178623193169721,0.5124153270300602,60.73314049772605
104,1,1.9102599821997877,0.5335597983886106,62.618660917908414
104,2,1.882985944864519,0.5486056884831098,61.23340164127551
104,3,1.8725598283257758,0.5388150191444651,63.18067995545726
104,4,2.3453112930874527,0.4952673262895225,58.160791302353395
105,1,1.859930099592806,0.5360210304315426,62.716106519301604
105,2,1.6524664053159352,0.5990705166521654,69.94840957279975
105,3,2.0827568476082177,0.5079360281765025,58.52827516540889
105,4,2.1008779331639724,0.4924894199793741,56.58381937508058
106,1,1.8721795669460044,0.5341199837914204,62.545846462678085
106,2,1.6842586802559756,0.5908311915242809,68.34237748423915
106,3,2.0188657299061536,0.5150962025290265,59.40016332296055
106,4,2.173116475852343,0.4955176515925272,57.32129537213092
107,1,2.0831851658862335,0.5020349606157662,57.38551278892838
107,2,1.7729891585434856,0.5713443550964137,64.86221274724134
107,3,2.281338414592111,0.4853998439518262,55.67069929556136
107,4,2.3639537660917527,0.47472490748056584,54.41759267700194
108,1,2.2301362793074238,0.48899529185583424,55.95055876344731
108,2,1.9319096433881071,0.5385553014395478,59.526593489288416
108,3,1.9711308676507882,0.5182496301943886,59.7095601084813
108,4,2.1257883580738692,0.48510043894918337,54.830256976900124
109,1,1.9437556842299628,0.5206129354240598,60.00372612256557
109,2,1.8708505285517252,0.5497562750831712,61.46936820710339
109,3,1.9730206173913274,0.5201751298657764,60.184744192142624
109,4,1.8441067859561233,0.5328376754252142,62.437807773847155
110,1,2.074696798965531,0.5150709476963117,60.241503504908
110,2,1.6515724440583153,0.5985758143569904,69.79593794797039
110,3,1.8882909941485115,0.5337554107877172,62.276489161946365
110,4,2.079656828750256,0.5000221042990652,57.83272325597871
111,1,2.0726659211099,0.5207731401393736,61.53372106014252
111,2,1.6492133836990994,0.598255370170111,69.81669676563713
111,3,1.9029490987411268,0.538740728273812,63.35559170468122
111,4,2.170801050206434,0.49826678126068935,58.42972971097302
112,1,2.23120415538242,0.4946390197008346,57.093875046608126
112,2,1.6076548902497536,0.609511848301269,71.57360551807115
112,3,2.0472067852894904,0.5108485973262833,58.848083840676836
112,4,2.263143541170496,0.48536293688888926,56.194242278795066
113,1,2.1194165739621185,0.5006201744264831,57.46444554444327
113,2,1.7602891804471452,0.5727374667895783,65.33017488114537
113,3,2.1487171503654676,0.4957324245213213,56.752593833077796
113,4,2.1748657662777826,0.4906578450524971,56.60923232437341
114,1,2.054698749659057,0.517230861857463,60.43237983269525
114,2,1.6926629231910435,0.5894727250183893,68.1216008518157
114,3,2.0552307131983967,0.5156351473543924,59.94592048632652
114,4,2.318409833573973,0.4811288204754568,55.42405527900702
115,1,1.94816475934307,0.52512319768894,61.20929504349186
115,2,1.734431327918494,0.5788091630207532,66.52378859900449
115,3,2.1201779246990298,0.500075496265076,57.32579707044125
115,4,1.976678978805925,0.5096045069087691,58.877083261652785
116,1,2.027528317845061,0.515960598220947,59.9921038488808
116,2,1.78611249494924,0.5668592306951384,64.38564218390296
116,3,2.1682530452201565,0.49536033193235296,56.73911290625634
116,4,2.0322686932194505,0.49881235458085654,57.10715809478585
