Node,Graph,Closeness,Clustering,Degree
1,1,1.917061867470626,0.53692371665607,61.6108154801439
1,2,1.8658268905696203,0.5365367522342765,62.09808200178022
1,3,1.8979933116571508,0.5542294578427546,66.06550497411446
1,4,1.9123482470787567,0.5427605203804124,63.786153891296316
1,5,1.8061558379933786,0.5713695640994625,67.06118083682887
1,6,2.136076962722778,0.5306977572783454,63.023706836008415
2,1,1.9171352509791126,0.5371255351036465,61.455069989316875
2,2,1.8774332728128247,0.5344820839929313,61.705536800380116
2,3,1.9738987279144293,0.5427376189668092,64.29818829092623
2,4,1.914058092914101,0.5408686720690339,63.35926225483148
2,5,1.8817825023143606,0.5564156428623542,64.53651680619477
2,6,2.121177780365829,0.5387227018616612,64.48426860048893
3,1,1.8174487911988175,0.5547077323503083,64.20948734125804
3,2,1.896057987465292,0.5313542825341923,61.3892338688966
3,3,1.8417986312610275,0.564820758285207,67.64523839755911
3,4,1.9282152895576412,0.5417886075440558,63.49291537289265
3,5,1.7985402111426463,0.5728833460366046,67.10263211571889
3,6,2.0746747427791257,0.5351369928526388,63.564107310690204
4,1,1.808039062845962,0.5550476174549481,64.15179652260385
4,2,1.9304641732814922,0.524075017910263,59.972259465803326
4,3,1.8653355076888885,0.5581486316378139,66.55432509980928
4,4,1.8926655124020664,0.5469716465792511,64.27433484372726
4,5,1.792129170208951,0.5727626521215209,67.20595961232006
4,6,2.0805575167070156,0.5292147523209779,62.38052029261898
5,1,1.730439867704795,0.5706662360166623,66.53923986181793
5,2,1.8548194459607474,0.5369024337181503,62.23112096476191
5,3,2.1882438248777443,0.4960365188391307,56.12889898492686
5,4,1.956026510177167,0.5229182812537264,59.82067636806205
5,5,2.0608283551973363,0.5118084276319956,56.849748181223255
5,6,1.9312672708577168,0.5373682417074005,63.27085142200134
6,1,1.7691894663098042,0.5646517613849477,65.89160146844392
6,2,1.8328989409014482,0.5415347250563706,62.89533184671904
6,3,2.2450087828495553,0.4919836970438206,55.75024815136103
6,4,1.8972168733063015,0.5344916397131925,61.61027611855458
6,5,1.961086974627312,0.5293444517559467,59.71750793849074
6,6,2.0419499013391302,0.5225210784194635,60.8862894795736
7,1,1.8262835596957074,0.5509309585783158,63.70771822962135
7,2,1.9287739493720115,0.5244139631706783,60.02844756309934
7,3,1.9270059076095658,0.5461991093084104,64.45828872223409
7,4,1.820114864963426,0.5505060384810684,64.4514876950603
7,5,1.7084032837789214,0.5921986709659889,70.37093611933514
7,6,2.1563481047133615,0.519697518900696,60.857017810778935
8,1,1.8482112423968882,0.5459207807187115,62.81561348980971
8,2,1.9897899048962018,0.5127545033548951,58.12935302534327
8,3,1.9535134109853864,0.5452912462369834,64.59695060806763
8,4,1.8543843659470878,0.5434786168420347,63.21246277370141
8,5,1.667808614517608,0.5992951427724658,71.53827814300723
8,6,2.1249457271922965,0.5262185300482147,62.10849689597989
9,1,1.7253019327994956,0.5717102139281905,66.65499980829422
9,2,1.8254801783773924,0.5435974090593766,63.194747104759074
