Graph,Closeness,Clustering,Degree
1,1.775990036486579,0.5615907096345144,65.27621089028511
2,1.8511333631970777,0.5411913188289512,63.0020269952972
3,1.8886363441918121,0.5444602565298042,63.78518110408245
4,1.8509530117905628,0.547837501317897,64.02658293917365
5,1.7979649494170522,0.5699658526451795,66.51689313168649
6,1.9858595487582869,0.5362825003817979,63.12138512916668
