Metric,Mean,Median,Standard Deviation
closeness,1.917903288219881,1.9120510489342986,0.08860510585391937
clustering,0.5414457176441703,0.5471472596729613,0.012246092384759018
degree,63.45534399367689,63.722090707641875,1.2023983562400296
