Metric,Mean,Median,Standard Deviation
closeness,1.8089438245805023,1.8072948902121957,0.011580410365870916
clustering,0.5532115487553506,0.5547555559288454,0.003919664513731754
degree,64.42522858399371,64.56998999423152,0.46773453840786655
