Metric,Mean,Median,Standard Deviation
closeness,1.9182533233056895,1.9001790831165721,0.10933861620105247
clustering,0.5420021552609416,0.538141507100955,0.013604857751785332
degree,63.54771780512153,63.103634754528656,1.339388889736637
