Node,Metric,Mean,Median,Standard Deviation
1,closeness,0.04122154463148653,0.06593790033805758,0.0757400660041074
1,clustering,0.0017202060360101967,0.008877560363431014,0.00949848988716
1,degree,0.5093274507948777,1.1691947314708386,1.1276206362866414
2,closeness,0.013555062804913698,0.05128349740834515,0.06957254826989179
2,clustering,0.0031196285665600065,0.008691859184236983,0.016544411504690403
2,degree,0.6080030176888229,0.382998191520187,2.148172525238585
3,closeness,0.06574223750075836,0.08515423451917514,0.097224041647944
3,clustering,0.003940826469169489,0.0030531827070763295,0.012149550334085098
3,degree,0.35668426765695926,0.07984788597004666,1.7183039477876565
4,closeness,0.0708130565846894,0.04731886221751802,0.09652430775186781
4,clustering,0.004340592029524526,0.0064311817953047745,0.0098788164342575
4,degree,0.3647413815282263,0.7644625016360322,1.1858452838167883
5,closeness,0.07012256881890022,0.09405805996407324,0.0005564696769265187
5,clustering,0.01611582449212945,0.02035014934904289,0.00043070338029529975
5,degree,2.6683104222055647,3.1683779058038226,0.5142092643336351
6,closeness,0.06893491236688076,0.05794055250817176,0.009987119057336097
6,clustering,0.014389519899238312,0.01663857947217795,0.0031457728647034007
6,degree,2.3629745951436902,2.6252371531690315,0.30994190384352827
7,closeness,0.06517832837904547,0.052288897632067455,0.048379512303177
7,clustering,0.0033082642492029413,0.006530498179875166,0.003980880851671999
7,degree,0.17271636372203147,0.4423834429479854,0.5216536146388435
8,closeness,0.07526226137190828,0.022257986057434787,0.0574669264860484
8,clustering,0.00704469536704011,0.0012345386450419715,0.003373554993149598
8,degree,0.8841673231083647,0.3889774378136295,0.2951525650077915
9,closeness,0.006023745151473081,0.0037504936327796834,0.0020791171511376078
9,clustering,0.0046420250090072335,0.0074502230464817965,0.004479583857708198
9,degree,0.8783889455700731,0.865573595280118,1.0645456868860719
10,closeness,0.032278523393266534,0.012986865514579948,0.012669555706167693
10,clustering,0.005245090067213631,0.0014755988752839233,0.0009617657515223026
10,degree,0.7441728021336118,0.30410194757848785,0.35764054534705325
11,closeness,0.03823142811055802,0.052628528027141686,0.003527171179911498
11,clustering,0.004249094816219379,0.0011415918751048748,0.0083437709711957
11,degree,0.6525967658211584,0.29277200986781793,1.529460101864495
12,closeness,0.08995990033872903,0.048382637353601154,0.0638530277469512
12,clustering,0.007220563389940704,0.0032763659774498466,0.0033960550860688
12,degree,0.9369104447815886,0.12527567226716485,0.39539066397054423
13,closeness,0.0052323278300534515,0.03401485150739303,0.0182413659864729
13,clustering,0.0008492250044163097,0.0016915299587524357,0.006047350790408201
13,degree,0.19784400911719047,0.263663377620901,1.1123466137926548
14,closeness,0.030747865452293244,0.04583134080283058,0.002737421215590008
14,clustering,0.005253806148349138,0.004794038528585509,0.0008567639246889001
14,degree,0.8425688546593193,0.7525884533291389,0.021339105645980627
15,closeness,0.06161198405424528,0.04910959346907484,0.028483247424716
15,clustering,0.010325476611600992,0.012927600488491064,0.006704858045119
15,degree,1.5832538988560714,2.0907420332673468,0.8380168525655551
16,closeness,0.08520034340412397,0.09507581062451087,0.07333650265977099
16,clustering,0.01690036104792969,0.023711697247066787,0.005709321123732802
16,degree,2.6171286053291354,3.4642105478191922,0.3858065610513588
17,closeness,0.006044981932955995,0.015848139201129596,0.02963474601059829
17,clustering,0.005475553227494712,0.0012167669441950357,0.0039032219652850014
17,degree,1.0446529633090194,0.3030523193085912,0.689646666558275
18,closeness,0.028749609851542735,0.010260361292394604,0.03404562970200829
18,clustering,0.002957554536744622,0.0017955702224988768,0.006212536227773501
18,degree,0.4488395319744285,0.29446186432325305,0.9243377581584344
19,closeness,0.037575837198275286,0.008090651504708779,0.16306724578237772
19,clustering,0.003491516665760197,0.006141879375402226,0.0210744899436461
19,degree,0.8080147058884606,1.5424934296319606,3.194976903103078
20,closeness,0.04024879090361999,0.013758837970841986,0.1478371891669537
20,clustering,0.0031663011312719203,0.008923378067567267,0.0194279225787954
20,degree,0.809651375763579,1.881309758174055,2.551149755344997
21,closeness,0.09007172448934142,0.04196172216422811,0.013964708462082795
21,clustering,0.02002726659209908,0.018371475295584028,0.002968610417625299
21,degree,3.285952758252769,3.317415994246396,0.26093669803279473
22,closeness,0.043941353871263855,0.0640315459423848,0.005487568388193198
22,clustering,0.014144105025235332,0.017579490216256155,0.002610552269204102
22,degree,2.6024886136100065,3.044421812795342,0.15519405243726547
23,closeness,0.0378056414982586,0.017968813896358737,0.1033842216042322
23,clustering,0.0017688759295301226,0.0003044336903588185,0.014674053018476099
23,degree,0.607128036596194,0.6837395199771379,2.090669016309832
24,closeness,0.06746701093194951,0.05481235811139906,0.0917044676703905
24,clustering,0.007900694166666944,0.007019386343699807,0.0113113110596209
24,degree,1.095416937864755,0.6760277927057814,1.7307540439943354
25,closeness,0.010568486930195853,0.007838018356647991,0.012362313997512697
25,clustering,0.002672288536079259,0.0023842485554987913,0.0066499515179611005
25,degree,0.22071981092834392,0.40015706523044514,0.39336578241760756
26,closeness,0.026194399011629788,0.05288015313403438,0.008278324313948607
26,clustering,0.0067608295849397315,0.00895320502890884,0.0033131387381179003
26,degree,1.1477237890229475,1.3309536080402609,0.27766143093484597
27,closeness,0.02876302149675336,0.01921179922409766,0.016990953869039788
27,clustering,0.008645686877998937,0.0064798485381909465,0.004368925627982401
27,degree,1.591003369073185,1.4945909302572318,0.30618238763621175
28,closeness,0.043539425771068396,0.06241793166264653,0.042202137954843316
28,clustering,0.011846095636910414,0.014838865119122246,0.006124668025299099
28,degree,2.0872525426147845,2.7696373277793214,0.6430201831088236
29,closeness,0.0012824309045920135,0.04017603239929768,0.0709005545263259
29,clustering,0.0013719028892096308,0.002560895552663034,0.0014840042493556999
29,degree,0.4100098258174967,0.22769297239499053,0.14314098389122876
30,closeness,0.05642406244978604,0.02563210419294415,0.0764820942835471
30,clustering,0.006462893421248284,0.0012103098372034937,0.0009699875532146011
30,degree,1.0361099239363654,0.7817293999914483,0.3463771167971377
31,closeness,0.05073600311242421,0.012198796114044397,0.0599112936717516
31,clustering,0.011054859746543522,0.002008567061737354,0.00026484272314929863
31,degree,1.7314479496697146,1.710751483114251,0.06559124179403719
32,closeness,0.04872379089828849,4.799055275950259e-05,0.0519809773555856
32,clustering,0.009107951679205861,0.006022986283880094,0.003932177653457299
32,degree,1.4463031718778865,2.2540813209456445,0.5288861880052873
33,closeness,0.049222092146853136,0.031948348219621,0.047105086026454995
33,clustering,0.0034113236924977475,0.0013234754977462515,0.014691452149806501
33,degree,0.3552853448898077,0.4954617316898151,2.112848634212212
34,closeness,0.047529475529581866,0.06750141816732524,0.024732764468751695
34,clustering,0.004128862678492218,0.000960338625292767,0.015187687391586399
34,degree,0.49542992744800074,0.08415766075471254,2.186673847071249
35,closeness,0.06980215689871128,0.08344865285994385,0.03462228145506371
35,clustering,0.014973177406048865,0.01086276298957023,0.004189316733633198
35,degree,2.492117366191053,1.960180766583619,0.7118117696107662
36,closeness,0.08161481550952221,0.05937954124501599,0.0543907383859844
36,clustering,0.011902246035410458,0.007356447084481577,0.005649586062238402
36,degree,1.756977246193287,1.1472732776798296,0.8235012978714518
37,closeness,0.07138627920499463,0.03685758784152671,0.1204095720915464
37,clustering,0.004659963284098456,0.008267052570654077,0.009400848047718199
37,degree,0.5924848369081985,0.9757813594421663,1.1117666940026183
38,closeness,0.08524828433625431,0.02752814916588142,0.1254623702262784
38,clustering,0.00026653995222913895,0.0010541936796826246,0.013223158288479002
38,degree,0.351520164945228,0.015764070702246613,2.2445788594895992
39,closeness,0.027239337960736743,0.013358492369993646,0.02008346816510871
39,clustering,0.012587208319945642,0.002188753044992331,0.0019782186869135993
39,degree,2.046412684594884,0.8292686194509926,0.5548212240419406
40,closeness,0.0732342778737991,0.027636245885928723,0.05170165572999069
40,clustering,0.02079297573176664,0.016165218129819192,0.003360210714399698
40,degree,3.3051401185118223,3.1397871385099876,0.8690041271151698
41,closeness,0.030395059953410408,0.01581158191065879,0.0878192354500901
41,clustering,0.0010007559635463181,0.0003226273739093122,0.0098136459059178
41,degree,0.29441050379291767,0.08738058969171902,1.4639537418106716
42,closeness,0.030394069682406544,0.018446588985920664,0.0764734564953655
42,clustering,0.001629247629823638,0.00977482040002764,0.001211340045211999
42,degree,0.35305660846333353,1.0414627980487694,0.26667425225166363
43,closeness,0.01917511300602115,0.018899332154980852,0.0394634407502614
43,clustering,0.0032727293596078733,0.002980146358954383,0.0022718888021468
43,degree,0.8020735102714553,0.6392985313391222,0.5882744484426883
44,closeness,0.003913100190479524,0.03453905486739339,0.0028080787193630052
44,clustering,0.0046636693976580545,0.00045678419343508914,0.0006159795785837009
44,degree,0.9302489216107119,0.7529498682431921,0.19460888084163752
45,closeness,0.019179110585830772,0.006038149787986891,0.0310314421653788
45,clustering,0.005579652010211378,0.0009378357606798504,0.00014588485759960135
45,degree,1.2137567297754828,0.7165854441119563,0.10888853732684467
46,closeness,0.004473115781534753,0.009687858820750073,0.010534416408504402
46,clustering,0.00519573679180152,0.0033132598811049796,0.0007477124832981994
46,degree,1.0255743307953367,0.8854946583032159,0.15730827856391993
47,closeness,0.03166928759839727,0.0072692003209526845,0.015340336235288604
47,clustering,0.0016533342190474531,0.002167684366821576,0.00023012318967439993
47,degree,0.173984478058145,0.45511266493254254,0.19389744505414752
48,closeness,0.03599483800110326,0.041999131950733126,0.0009582192867499117
48,clustering,0.0016640150231969075,0.0029755468411557517,0.002878546912951103
48,degree,0.1972150351153772,0.4145936465034339,0.8079009922068288
49,closeness,0.0007473574816698747,0.046108897356652134,0.0026611553294334928
49,clustering,0.006645062570904248,0.0029069991770189763,0.002237282685006
49,degree,1.297163939328371,0.5676831303228767,0.459879139468641
50,closeness,0.024628374302073652,0.009505323566137758,0.016585720684647393
50,clustering,0.007249645680794892,0.0010641838720278907,0.000460033914996702
50,degree,1.2374066516967588,0.7650217348565462,0.19402105992713636
51,closeness,0.005014941736776857,0.018201945226570704,0.009255919153580608
51,clustering,0.002104373929624259,0.008650206115008996,0.002773967667847002
51,degree,0.3879528361778313,0.3307219037531155,0.5789628310888784
52,closeness,0.061175125536116814,0.027234825059745837,0.060440073732402996
52,clustering,0.0038349932881157622,0.0009547131789391372,0.0061215355808244
52,degree,0.3707542600480025,0.8897245660612185,0.8481418853756237
53,closeness,0.01841784804658486,0.028441476742767202,0.0486940500572198
53,clustering,0.014966909272398521,0.017301838098989775,0.0059514175152437995
53,degree,2.6980265972308004,3.1260849678062215,0.9214721245717512
54,closeness,0.0690430454700377,0.15074976348348557,0.0655817905649046
54,clustering,0.023490427732938746,0.02660261124124441,0.0080834649446404
54,degree,3.885925706669319,3.871479531517579,0.8335715034878177
55,closeness,0.03517334449563658,0.04881994768291276,0.004092603838543901
55,clustering,0.017019272412457154,0.02071759351174185,0.005657825512983501
55,degree,2.89805674968418,3.800958335461658,0.9804698618514336
56,closeness,0.0759194181582763,0.07578422607409907,0.011750496427988796
56,clustering,0.02385996976389193,0.022483232838216405,0.0029576732277123013
56,degree,3.961234886993296,3.740801830961935,0.40532231237656635
57,closeness,0.047707051688181235,0.06273608803014685,0.0182841461362179
57,clustering,0.003508720741731808,0.009225130253201486,0.003267078028578202
57,degree,0.47989089690082665,0.6779484655984191,0.2778844775099394
58,closeness,0.02179118191646956,0.02591987337399493,0.03282357447306912
58,clustering,0.003870826397118887,0.006275013225683246,0.012146230953003202
58,degree,0.5765025257919021,0.39088954490344463,1.0120557388885372
59,closeness,0.005022023688125321,0.032464878350813464,0.0032792765187044937
59,clustering,0.00148106374575252,0.006346841287495075,0.010941338200238402
59,degree,0.3076972710627146,0.7222912311120737,1.7129732019509065
60,closeness,0.012425824653739204,0.02196776604132089,0.0787721795236331
60,clustering,0.005140265576205394,0.010321890504327191,0.018880922724030202
60,degree,1.223885926519472,1.7940144993593279,2.5388069511777727
61,closeness,0.027392063360802688,0.09733038120917525,0.016562779353996013
61,clustering,0.0018032643435245133,0.0003529141935588731,0.001176679830685201
61,degree,0.22124206888557296,0.8214209375460939,0.33699797916989205
62,closeness,0.09952666420394651,0.08579193051443679,0.0542834289908837
62,clustering,0.011172049464511224,0.003681634355260255,0.0086126995118865
62,degree,1.508054608256984,0.808423762125642,1.2823992314270325
63,closeness,0.04364078526594395,0.014911588189039371,0.0005076234357866971
63,clustering,0.0034303498371232033,0.0016848439411620841,0.004993800111877599
63,degree,0.4527664010103791,1.0796513705690671,0.825019862264212
64,closeness,0.0414403685727085,0.04631592997026801,0.05303962102804799
64,clustering,0.005343905673138694,0.005865515878065053,0.0091141029858531
64,degree,0.8059490486166823,1.0606407234106854,1.0503008223328
65,closeness,0.031234354836563005,0.03614292042996592,0.0226580139459052
65,clustering,0.0071388777132969095,0.0016114838366501072,0.009300631801339101
65,degree,1.207014744974316,0.3356717949680572,1.5168993541727738
66,closeness,0.06077943357361737,0.04687254482867398,0.027241410271671304
66,clustering,0.010697381990762533,0.012876708688396299,0.0020450814813174
66,degree,1.679827385635896,1.8831285996350218,0.22043617924950132
67,closeness,0.017705429616316826,0.06432998177690696,0.04776450754777921
67,clustering,0.006463777913556568,0.002199471067089953,0.004142171722868401
67,degree,1.1084252508550279,0.3217619676886656,0.6557755247082029
68,closeness,0.0183433124905239,0.06145606645735158,0.03600817504922821
68,clustering,0.006770248531626444,0.003652907010528228,0.010442168621052503
68,degree,1.1400314936360019,0.6788481376843265,1.7938506496334763
69,closeness,0.022405589828520478,0.023457993519467868,0.07870018675167048
69,clustering,0.0024166859916047168,0.0006577359476946931,0.014064178260170302
69,degree,0.5048481321083997,0.7984192577454792,2.2103660198739807
70,closeness,0.027027550275950052,0.04226417144669292,0.059080497771673096
70,clustering,0.006152476743996771,0.009742795440518481,0.009376715859443299
70,degree,0.7997675264237714,0.7119039604374677,0.8750261799526684
71,closeness,0.05493477551821524,0.02811029555985778,0.06640281726152152
71,clustering,0.0066687498425219705,0.002599519809548645,0.0085804633999844
71,degree,1.0242596174629597,1.3118217133375936,1.407472787830865
72,closeness,0.0500293647455432,0.05295269659317281,0.04638499970796851
72,clustering,0.006888520788676744,0.002007361814045927,0.00046675747956989935
72,degree,1.150584110211824,0.08344825187349159,0.2619631744748987
