Metric,Mean,Median,Standard Deviation
closeness,1.9249288515006668,1.891922642696064,0.06157946735100021
clustering,0.5529622141123507,0.5608957534383571,0.011893799145815485
degree,64.89302778289269,65.64122409300423,1.5654920327775206
