Node,Graph,Closeness,Clustering,Degree
1,1,2.0442991759750857,0.5119029911577709,59.6607933218038
1,2,2.006596788931995,0.5263775855453012,61.26445314614222
1,3,2.084465924815716,0.53023374403345,63.42823685612475
1,4,2.0950338026921838,0.5349198663579229,63.53054976893385
1,5,2.0349009863466057,0.5552480657530248,66.98388790607837
1,6,2.270865720447476,0.5019744563033527,59.28171912328625
1,7,1.884986204196725,0.5544867455681316,63.75600545893964
1,8,2.367935327561066,0.48933780208781025,55.75888218575105
1,9,2.6216813687156413,0.47688691483420065,56.54213148096201
1,10,1.8571785199312696,0.5552560858815121,65.55184488513648
2,1,2.000411415193492,0.5121647177208978,59.36226192191232
2,2,2.0441717766217757,0.5156342027902673,59.39835810444235
2,3,2.094638470200738,0.5235650921200161,62.27054604302426
2,4,2.074300588735235,0.5289275096325082,62.21588501995484
2,5,2.054715810214453,0.5540576695776236,66.75104314039112
2,6,2.328230814615809,0.497962381163784,58.91694345139877
2,7,1.9221753201234504,0.5467230208491577,62.55817179224605
2,8,2.273113722949643,0.49945263821465913,57.27180213338753
2,9,2.6130911404172883,0.47946627236029177,56.816718951870946
2,10,2.0868898397998255,0.5087619043743514,57.98808463328252
3,1,1.9713202257158726,0.525688387648445,62.07450600164856
3,2,1.852240562653056,0.5519963592160536,65.39106112004472
3,3,2.1816943042254833,0.5239968456641237,62.751675273514024
3,4,2.0236217386594255,0.5346915566884295,63.18746010376917
3,5,1.9830495941742678,0.5594503316074505,67.51314330294146
3,6,2.2204218595748535,0.5023900574657236,58.7965670570434
3,7,2.0036292168079877,0.5399423430842234,61.75972521191424
3,8,2.373532163433338,0.48734441252497784,55.8217407217564
3,9,2.572617370082913,0.4774280953092905,56.23908373951071
3,10,1.9125517024239025,0.5436076350518649,63.581319475726126
4,1,1.9581836933968313,0.5218112882764346,61.07183589863606
4,2,1.9312537449128433,0.5383014887989319,63.08973929959954
4,3,2.2430949471847232,0.5188118462270896,61.981783525764556
4,4,2.0581144684549666,0.5327595814048046,62.905568042804305
4,5,2.0619091864946335,0.5517551278770343,66.32225070093837
4,6,2.2063550430605665,0.5043706232283909,59.12975958113234
4,7,2.056315621895188,0.5312834120642901,60.37700094441925
4,8,2.4827045448472607,0.47941252530223344,54.907012087132394
4,9,2.6274976194269333,0.47264166158381715,55.54278805567096
4,10,1.9350159613731615,0.5384425862383269,62.63347582149731
5,1,1.9659436388868166,0.5181792174276935,60.30822872988647
5,2,1.9247686706068594,0.5299542365986288,61.15196775983648
5,3,1.9785826454218427,0.5217171072976624,61.22335998939549
5,4,1.821952184357059,0.5548068662529453,65.5042148278074
5,5,2.1065245604209815,0.49790494653443035,56.71439148221402
5,6,1.8980827663706505,0.5346854637704329,63.24801939180258
5,7,1.7367547387261386,0.5773706610720255,67.0176569228219
5,8,1.75203564590148,0.5623067349017189,66.58206255420166
5,9,1.9033565601747509,0.5363266690498114,63.05157727064554
5,10,1.849917250281312,0.5462020993275322,63.27815424651536
6,1,1.9793877100359873,0.5155381421039096,60.00030897375658
6,2,2.1094044509118004,0.5038795077834877,57.000297121224676
6,3,1.9059333614185172,0.5221324242162333,60.49356087605329
6,4,1.8253931193434896,0.5522394268944052,64.969453297315
6,5,2.023871271831087,0.5090517192529159,58.50649429694776
6,6,1.8982280577660084,0.5270524767858633,61.57364932837792
6,7,1.7908537381190492,0.5654283530576978,65.1274098967424
6,8,1.8027888835108112,0.5520051753997234,64.86533494050182
6,9,1.9718712415805268,0.5337283690608945,62.844067558520145
6,10,1.7624299430831005,0.5667792161475803,66.84717688096126
7,1,1.9735365806091552,0.5288551318974675,62.70889084445794
7,2,1.8948842778502735,0.5439117444429289,63.97103115791175
7,3,2.2220763664698215,0.5249379477987548,63.194964923695174
7,4,2.027781042641171,0.5341880784879308,63.01732265547214
7,5,1.9976324954001563,0.558180505618685,67.3306990459988
7,6,2.214527771707444,0.5063063582072312,59.53111988835578
7,7,2.062317611695799,0.5316606904590779,60.58540720881348
7,8,2.225603624604017,0.49634897356711954,56.66667807753273
7,9,2.6470574088064276,0.4708226328374666,55.36303735101608
7,10,1.84447016233245,0.5540337071312332,65.16541704861649
