Metric,Mean,Median,Standard Deviation
closeness,1.9071245672609178,1.8843977041599729,0.12617889343950653
clustering,0.5446726266243641,0.5436347976596855,0.018503369104372815
degree,63.845126574851584,63.684343261449186,1.8236257131418474
