Graph,Closeness,Clustering,Degree
1,1.9120510489342986,0.5355608083333668,62.64435561018064
2,1.9216471515768048,0.5485069281214625,64.39559190344303
3,1.8615306459085452,0.5505182627692355,64.44862565774405
4,1.9611841087554565,0.5311216630615012,62.31015729938886
5,1.8331321681887773,0.5577118854679936,65.0910699417211
6,1.8306420726922892,0.5471472596729613,63.722090707641875
7,2.1051358214829965,0.5195532160826712,61.575516835618735
