Node,Graph,Closeness,Clustering,Degree
1,1,2.075094978649639,0.5238063113205431,61.52658247451973
1,2,2.0636149285494514,0.5294217048552685,61.79831775991635
1,3,1.9406163953896374,0.543896689014333,63.56161410474263
1,4,2.036179931360863,0.5472792313439411,65.8581568902023
1,5,1.7517115178965839,0.5727259018013672,67.78517971414489
1,6,1.8250707524429692,0.5503283753810274,64.647857818385
1,7,2.04472413860025,0.5339427098492779,64.23664527471607
2,1,2.080148922476124,0.5161257622206736,60.10938129022585
2,2,2.291890064340085,0.4949146274034285,56.55563193572152
2,3,1.9877654221304417,0.53741677764959,62.701948457418645
2,4,2.0431865876434037,0.5423235302288473,64.90542777095048
2,5,1.8690857106503005,0.5487621391849339,63.86085930406205
2,6,1.8323882580423048,0.5493540964548108,64.4254958459893
2,7,2.060615906687577,0.5253232681689559,62.775684667810445
3,1,2.0782751598656857,0.5215568619008991,61.04529169060669
3,2,2.2453301513240045,0.4988993376458206,56.98940597642029
3,3,1.961718947117118,0.5474574907623051,64.49110513545475
3,4,2.097044600567927,0.5378255868674695,64.32856305831564
3,5,1.8099512845427217,0.5578074206069394,65.10901013988666
3,6,1.8069589863727382,0.5486014363724314,63.824995320357644
3,7,2.0424531011854987,0.5257302665654742,62.61122401078098
4,1,2.0622389603771327,0.5204156241915261,60.78211605040715
4,2,2.284771735807772,0.4827680965352645,53.7749147186663
4,3,1.9511714552781503,0.5420307761865053,63.33581279206885
4,4,2.1176901726281723,0.5403454597150407,64.9667684344799
4,5,1.7478410406966765,0.570409489652511,67.3213267591813
4,6,1.8276367541267482,0.5453134630344614,63.38402378897385
4,7,2.0775694144370065,0.5181383716231329,61.43555826167137
5,1,1.841556298813162,0.5408702103974854,63.17223436042074
5,2,2.0330419645380218,0.5196938353235971,59.318454712823
5,3,1.7617649836402949,0.5599857531040214,65.3025901300165
5,4,1.8731637585126897,0.5363892711758494,62.86809017456701
5,5,1.8574276784169028,0.5490487971746278,63.296637964509145
5,6,1.871155808602124,0.5366461358583902,61.590690992676045
5,7,1.9033165947625033,0.5260278516733117,61.748382506329584
6,1,1.827058920746238,0.5422585148446903,63.26539455681489
6,2,2.115789756703277,0.5029364723312462,56.75997694590963
